address,block,reserve0,reserve1
f49144e61c05120f1b167e4b4f59cf0a5d77903f,9a0cc9,8456c4af994e390e748,10d8c22b3eaebbb0
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0ccc,6b0dfcd775ffd6d8,6c9694fe36ffce962d2c
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0ccc,d6266671da080e194df,223754fbba2ad7a7a
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0ccc,fc52181b1418ad4bbd6,12ff0a3bfd05835022
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0ccf,c82d87c67c0b9,21b6793fd89c6da034
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,9a0ccf,5750aa0a01322aa5e50,ebadef195d066f08
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0cd0,5e09510f21ca749e,7baa8d7ac62bd3962d2c
87c9524237a19338be7dbcac01d6d208ff31136f,9a0cd0,11dd59748174f83,5e5e73f8d8a834e3
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0cd1,9ac155bb8ffe09484,b3dd0da870a5eba0323
de65eed30da8107ce49e8f1952391e16756c2998,9a0cd2,daaccc61dc06509b5df9a,3690777e3c5d8a9b
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0cd2,77f5f204fbb36c0,16b2aa5e8ce28e935f7
de65eed30da8107ce49e8f1952391e16756c2998,9a0cd6,dd526cbad82faf6b5df9a,35e9e6b40cfa216c
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0cd6,17cbefb6fe,1a19f5bbd9e59a6aab
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0cd9,c8047c4a844e4,21bd699b32701fa034
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0cda,623add6b76b3ea9e,7666e520b12b376c32cc
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0cda,dd7f57f6383ebbaa8,357caa3b6d874fee719
87c9524237a19338be7dbcac01d6d208ff31136f,9a0cdc,c6842f05b2a357,88009813ced434e3
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0cdd,fc521366a6ffb1e7000,12ff0a96f015fd9022
16794085aa3f5aaf3dabdc1fe510d19589952514,9a0cdd,f2ffd11a0be8328f0,1b12aaeaa99bc9b4ca9a
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0cdd,fc3fb3f36a4664a060d,13006ddc6873879022
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0cdd,efdecb32f18c0249b,3166c834a2fe40c74e6
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0cdf,49ea7085ea3c153ed1af,a37187bfc5660aa
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0cdf,694a1e2cdf92903ed1af,72d80afc09915f0
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0ce0,7ac3c8bc858bd553b9ce,6289cb031ba1766
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0ce2,17d7c8835a,1a0d0798c516202ec2
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0ce2,9b9037ecdcf5ad06d,b2ee91230f6296cacbb
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0ce9,9a14413ab9680af80,b4a92562094a9c9acbb
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0ce9,6ae31ec66e8fb83f67d0,71383e067af4366
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0ce9,660b881ba2c6c79e,71fcf35055fd375b79c2
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0ce9,38cd1076ac0,44ae52e9511c46345
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0ce9,fb6691ee63149d90bab,1310e3dfd7adfacb16
87c9524237a19338be7dbcac01d6d208ff31136f,9a0cea,f99235c858bc47,6c3f2aac800c34e3
f49c43ae0faf37217bdcb00df478cf793edd6687,9a0cec,2e4d0351aab1a4539,3cc9e45cfd8f54c9bc6
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0cf2,20f7c3421b392d8cf69,993e9a1b5010b7e9b
87c9524237a19338be7dbcac01d6d208ff31136f,9a0cf4,4b975c98fd56734,20c9493ba1dc434e3
5b7ad60a92e725597e4a28444d498d1999cf66b6,9a0cf4,e465ffd5b7d73c6f657,41a6feb4974eddcb
bb2b8038a1640196fbe3e38816f3e67cba72d940,9a0cf5,317abe1c,14a3b752681c50d591
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0cf6,38b636ea6e4,44ca1456b86b0e345
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0cf6,553961bcead58f6d891a,8e15e30147c4366
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0cf6,61fb90a261d63f8b,76ba6f7f5439ccdb79c2
87c9524237a19338be7dbcac01d6d208ff31136f,9a0cf6,3f774a27b5b6260,2711a9a1f6bdc3ce3
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0cf7,5ce90bdfa9a260ed891a,825d1175d290312
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0cf8,d476c33cf5be9b5ce2c,227d0dd11be267a7a
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0cfe,86fbee8305dfb82,142dad9c184e2d93281
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,9a0d00,5dffbf6c2d72aabd296,fdb876361d086f07
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d04,fbbd4e6445eace90bab,130a573701bb41b16f
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d04,386096cb6e4,4532dee417969fcec
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0d05,6926207c23c00ea,19ebcf08594fff93281
de65eed30da8107ce49e8f1952391e16756c2998,9a0d09,8b32b35e410bf6d98c4fb,55d13c12bf1f616c
01962144d41415cca072900fe87bbe2992a99f10,9a0d09,8ff6c150bb1b6c6f3f,5e02870f1061faa5
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,9a0d09,6375ef53619345bd296,efd3da1abc1b1636
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,9a0d0a,60c7bf1ec7c32681ac4,f67d62dc1568cf36
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d0b,9758bf2dc3d13f713,b7eea72a292bb541916
70ea56e46266f0137bac6b75710e3546f47c855d,9a0d0c,86bfc8948868a252b0,13cfcc19c8eccc3c0
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0d0d,17f595e85a,19ecb8f1aed40dbcfd
e56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,9a0d0d,edcf56c6794b01d7,4bff377a6f5f51a8206
ec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,9a0d0f,1e66f25188ff411d6d,1dd492b7537f1b833
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0d10,17f4f23f8e,19ed6a946b02d2bcfd
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0d10,4149a143b6e761196e7,47affecf9
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0d10,f929bed22f09d072b,2f90786a227e99e420f
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0d11,361dea61c49e61c8,12dc54e65ea92a0d
f49144e61c05120f1b167e4b4f59cf0a5d77903f,9a0d11,a51a2d1580d4f35bbf1,d82fb9fd7e2e357
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0d11,d330fc4012844b91698,22b26a39d24f252d3
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0d13,c74614ae56979,21ddbf6dda26c8a034
8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,9a0d13,278d76eb7c6d9089030d,418dc1e01edb183e3
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d13,984faab3c099c9313,b6c55bf991d0c2efe89
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d14,39a72e0a23e,46c3bc396ef16e127
60ef16af3b1392fb6f98d2d06b5ed958a373dcb5,9a0d14,8c967ada3917ba,17157cd9c26d
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0d14,5c6de9fc1affeb62eeb,657d63cf9
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d15,3981ed4be3e,46f1b6c29e3a5893c
c12c4c3e0008b838f75189bfb39283467cf6e5b3,9a0d16,1992b092e3,e6f1e520199b8a4
85000f8c1877b2cd729f65a62a5f66ab64dd952e,9a0d16,dc7f7aef665023195e,10813f2c35fce2b5
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0d18,20fbf5bdf9016e75011,99521ca2ffeef29a1
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0d19,78e5fd82a940bf2,168d9dd720127987022
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d19,5e09423a8be36ed5,7bb9ddfffb6be79b79c2
6d57a53a45343187905aad6ad8ed532d105697c1,9a0d1b,1b8c52c6f91,1e61508359f7adb4
6d57a53a45343187905aad6ad8ed532d105697c1,9a0d1b,167078b65ce,2551508359f7adb4
f49c43ae0faf37217bdcb00df478cf793edd6687,9a0d22,2dcd4e6eeb76139c4,3d73e51b1651ddc9bc6
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d24,469ab02e63e,5719d98edeb7f6e25
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0d25,c7a179d24c23a,21ed47babcb95fb2ba
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d26,9a5de99ad7f499313,b45820730eaafe08a26
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0d26,552fdbe9c7b84f1ced1c,8e37e871ecc681a
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0d27,211c0d64787485b5011,98bdf2125fbc6e8be
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0d28,680d6c4bdbe2ec4,1a372bc0d09b78a7022
70ea56e46266f0137bac6b75710e3546f47c855d,9a0d2c,878ff3490f377e52b0,13b1772c4f015f170
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0d32,7327980ec832ec4,17b1e43b84ff1aa51fe
3185626c14acb9531d19560decb9d3e5e80681b1,9a0d34,1b119371fd,49f4df3897b47b1
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d34,531e8200917,668a3e69ef4c4ba94
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0d34,c7891036df92a,21f1718b25d1fdb2ba
f49144e61c05120f1b167e4b4f59cf0a5d77903f,9a0d35,83388f08e529cf5bbf1,1102c8181b445840
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d35,9aa884bb044f5c344,b40163fd2bd4cd08a26
b784ced6994c928170b417bbd052a096c6fb17e2,9a0d35,3bf85e12acd288f45,727b62e3f5130940
f49c43ae0faf37217bdcb00df478cf793edd6687,9a0d35,2e5ec39dbd13914c4,3cb3b24037047e19f98
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d38,6185b1035c994eb5,7750eac99006fc2209b4
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0d39,e60a78daf9e42ef0f,3387af89c77dc67fc23
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d39,fbd06daa3d1ff4323c7,1308e62de662b695ea
01962144d41415cca072900fe87bbe2992a99f10,9a0d3d,95b5effc906d8d3534,5a695f988819ec7d
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d3d,9b178a70a18a7c344,b380eb6499beffd303b
ec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,9a0d40,1e9b9665bbd04df075,1e083959e4a89c66d
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0d40,7eae4b6eeab3f5d,1a110b74b8da71a51fe
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d41,9d0b2421e5148c344,b1478f25218d672ba90
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0d46,6e457dbc25f2f0e,1df50ac92fa404651fe
343fd171caf4f0287ae6b87d75a8964dc44516ab,9a0d46,2614face0e30ceea147c,e85fba1acac43683
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d49,9d7f12cfce6ef49a2,b0c574744d4c1daba90
fb7a3112c96bbcfe4bbf3e8627b0de6f49e5142a,9a0d49,4ec05d610a5b67b7,bbf5cbed94b2712137e
fb7a3112c96bbcfe4bbf3e8627b0de6f49e5142a,9a0d4b,51eb70f16f2cb9b7,b4b631dec32471f346b
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0d4c,7bfb2f16f744e333343d,61cf39663b8681a
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0d4c,6a6aee94c842ff5c7010,72003472508ec1a
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d4d,76a0c5fd1935ba16,6223e801aebc05a209b4
598e740cda7c525080d3fcb9fa7c4e1bd0044b34,9a0d4d,43a820321bbc4afd7,4386592694b866221
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d4e,671c4e0ca765e184,70f443aade55bba209b4
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0d51,d86cab98008caf3c842,21dc445696d0db717
fd226c17a57f5eef0b848d9b65bc53cbbf7ed965,9a0d53,fdf48a1,365f303cde7f6015d7d
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0d53,5c5d89309fe671be5cf,658f70a8a
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d53,fbe0ce75b8396dd6ce3,1307aa464d1821ddc4
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0d53,d57a841edc6de06687e,22543ecdd574025d7
b6909b960dbbe7392d405429eb2b3649752b4838,9a0d55,417123fc9f17a6648625,1085e27c0d7e3d08eb
a32523371390b0cc4e11f6bb236ecf4c2cdea101,9a0d55,16345785d8dd42e,48d4d
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0d58,52698781edbd393fceda,934eb7bb157ec1a
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0d58,5ae76de7bd9a3dbfceda,85958e3e0350a99
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d59,64816993f2cd196e,73e403760af30ce209b4
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d5d,510062d7947,693a95032487aba94
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d5d,52e02838b50,66db3187c82682d2a
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d5f,6143ac17030e690c,77c3a026bfa7b58749b4
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d5f,9df6fa42079a549a2,b03fad4baacb58587b0
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0d64,17db7bbc02,1a092c01d2519abcfd
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0d64,306e9e68fe497358,1514c40d5ab92a0d
de65eed30da8107ce49e8f1952391e16756c2998,9a0d68,8c85838abf20a6418c4fb,5502ef346ab925ac
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d6b,9e93860ef056e403b,af92345fe51ef6587b0
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d6d,9ddb2cb9fdb8df478,b05fdbc9752b9ad1a38
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d6e,a23165d222081f478,abac166620f907122a9
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d6e,a0d9fe82147a39eba,ad1bb1ef2c45c83619f
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,9a0d6e,5f70e01562f5793b0f6,f9f59088ff41cf36
ec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,9a0d6f,1ea300b6f3bb211397,1e0f7ff783ec73e93
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d75,9eaca9ad39bb83698,af7d8da46fb8838463f
c5a788f63e5d9cf2c324621eed51a98f85ae373b,9a0d78,2ca5d6a2558,2933de9e505d7036a4
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0d79,17f50dc142,1a2513c2921623ea9a
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0d79,db7db12d46d6a7542,3603a841b8b81a799fd
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d79,fbeb5b3d65ec7b5e6b0,1306dedec1a12fff8a
de65eed30da8107ce49e8f1952391e16756c2998,9a0d7b,883f63cc07ada5daf1f13,57afaa5447f29dac
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0d7e,c79970a7f2f2a,21eeaabafdb6a1534c
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0d80,17f3c940e9,1a2677080a73adea9a
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0d80,5c4b290fae15ea370fe,65a3b8ae3
16794085aa3f5aaf3dabdc1fe510d19589952514,9a0d80,1055ff20bdc6fb9dc1,192cc73e9d93b0f106c5
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d81,fbf32b4982f4edb9099,130648486ee61a2278
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d84,a068c083aea803698,ad99275dd43218afe82
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d89,9db63920a1bd3af27,b09386feacfd45cb992
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a0d8e,e01a66f91e2a86ba,214f9f736f306ba478a
fd226c17a57f5eef0b848d9b65bc53cbbf7ed965,9a0d8e,e9bd7d2,3b169ceaf10f94de69c
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0d8e,5c38df9700626b511b4,65b7efbb2
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d8e,fc0574c230a86c9efe3,1304e7f2e069f9cf10
de65eed30da8107ce49e8f1952391e16756c2998,9a0d8e,8216e9aa01347bc2cc8dd,5bd97abd60909dac
4caa3ecc73201edd2a42e4679a27b9d0cd590db3,9a0d90,1,1641da
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0d93,9e523a3fdbbb504ae,afe60e12e750e3cb992
c2adda861f89bbb333c90c492cb837741916a225,9a0d96,c89fa2a2465f6fc8a,135d03c4312a8bc030
c2adda861f89bbb333c90c492cb837741916a225,9a0d96,c8a05a6833ebb6f65,135d1580ddb10a50f4
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0d97,33e6cc15e8227358,13ad051feed851f4
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0d98,c79c929e7b20c,21ee22cffb93550c52
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0d9a,c0639c502c8bdda35,3da56c310bb5ce23e21
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d9a,fc208ed70dc2b768af0,1302de2537d462aeb6
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0d9a,42941fd38093806e79e0,b689b2e8f7a2bb9
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0d9a,63d265313f502c2c,74b46625f7bba51fa7ee
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d9b,fc208ee31afabf5de48,1302de2620770f7d10
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0d9b,530568f6f50,66ad2db05226f2d2f
e56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,9a0d9c,edcfb1b989c541d7,4bff1a803a864614092
de65eed30da8107ce49e8f1952391e16756c2998,9a0d9c,7d5e3f9bf7fbcdf10a361,5f51a86a4a699dac
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0d9d,fc0e36bc96a5bc99dbc,1304416b98d4997d10
afdbf6f9ab6a98266f2731b0fdba8ef7e4ea9d44,9a0d9d,d2bbc2d4818ea1ac1,384b69f8a034b681e7c
de65eed30da8107ce49e8f1952391e16756c2998,9a0d9e,8156b0217239dc290a361,5c66bfa60ffde98a
b6909b960dbbe7392d405429eb2b3649752b4838,9a0d9f,4170ddbd1e4d04b627cc,1085f44652006e34dc
b6909b960dbbe7392d405429eb2b3649752b4838,9a0d9f,417123fc9f17a6648625,10860602ffedfe08ea
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0da1,41c782c98f867358,f88da373b5129f5
a5e79baee540f000ef6f23d067cd3ac22c7d9fe6,9a0da2,96c2aca,927d24cd0f10ff40
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0da2,fc3a8ed3fdea4740133,130799e4603fe3813f
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0da2,185af74123,1a971ce4bf6beb71d7
de65eed30da8107ce49e8f1952391e16756c2998,9a0da3,7d813d3e4b39875159ad4,5f3b80915e2be98a
12ede161c702d1494612d19f05992f43aa6a26fb,9a0da3,ba4b406eb917cceba,ed8955f8176b235
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0da4,53bedc223d9,679288a82a58fda5f
01962144d41415cca072900fe87bbe2992a99f10,9a0da4,91b28033fc4533b566,5ce8dca463abec7d
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a0da4,e14089fba04b933d,212441387dc5532478a
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0dac,5395c4d03c9,67c59aa4aafe6da5f
c12c4c3e0008b838f75189bfb39283467cf6e5b3,9a0dae,1bd11b537e,d45e0ad01ec9cbc
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0daf,5493110c827,668fbb6f250ad74b0
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0db1,9e61f588aefe4fd32,aff7887bc634d7f1329
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0db3,fcc4b5f4e39f7c504b4,13120634d6bcef5cd2
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0db3,500774a4c97,6c6772635082fb4b0
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0db4,602b0763f862fb1,225d1de8e9d601e51fe
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0db5,53e70dfa91b,6769f1af034f14151
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0db5,540c4eb8d1b,673c3eb153ae736a0
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0db6,c6a98a27045c4,2217c4f41689810c52
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0db8,9ed7c134cc520eee4,af756dcaf1f38e71329
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0db8,c6f3eb99eafc4,220b0fc1da3fe05405
d6054455ca2e1aef02178e0462d9ab953bea4e23,9a0dba,5fbb211cad30b72b50d,8b2c8aa079c71b39
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0dbb,a23ad1ee3f42f07b6,abce69f5f498dff3fcb
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0dbb,54f85f61ef2,685e3377c9fce659a
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0dbc,a198669980392a042,ac7b9da70402ecabfcb
43ae24960e5534731fc831386c07755a2dc33d47,9a0dbe,35ada11a2e9cbb11bd,2bd2e0c4e6990fe9
43ae24960e5534731fc831386c07755a2dc33d47,9a0dc0,30814000fbb329c3b5,30830b3264359a29
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0dc0,c652b63384591,2226d12f418ea85405
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0dc0,d3e09d711ec7089bdb7,2296dbd466fde25d7
de65eed30da8107ce49e8f1952391e16756c2998,9a0dc3,7d242652c92ef703a7a4c,5f828e763dade98a
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0dc3,5983fbc9a82,6df3739ee9b637c7f
c2adda861f89bbb333c90c492cb837741916a225,9a0dc4,c8a04807a725a2a79,135d17484bd12d7f85
c2adda861f89bbb333c90c492cb837741916a225,9a0dc4,c8a05a6833ebb6f65,135d190e5c55d0d0f4
b6909b960dbbe7392d405429eb2b3649752b4838,9a0dc4,41711cf64a550f3ab72b,108607ca6e0a8a08ea
b6909b960dbbe7392d405429eb2b3649752b4838,9a0dc4,417123fc9f17a6648625,108609907e92c488e8
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0dc5,211c0c29fa5e4857983,98bdf7c190c4128be
50a92b2bb1de408854c8fde649ad5ea0dfcad483,9a0dc6,4bd3a7c83c66dd3b7446,a0555b631f02bb9
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0dc7,c6e43b1aae591,220de7a168b6dad2d3
598e740cda7c525080d3fcb9fa7c4e1bd0044b34,9a0dc7,4480ce5e2ed9af63d,42b16535350ce8339
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0dc9,d1353416af1f0cfe632,230830b5ef53a25d7
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0dcb,d3f3cbdc493816be632,2294686ce10485a12
0d4a11d5eeaac28ec3f61d100daf4d40471f1852,9a0dcb,357ad4a80e35c9c,30b7242
de65eed30da8107ce49e8f1952391e16756c2998,9a0dcc,78c47695df31ab9f740e5,62fabc232786e98a
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0dcc,a2767204baaf6a042,ab9094641c47c921943
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0dce,c6c3ed8433ca7,221374b74a2d02d2d3
de65eed30da8107ce49e8f1952391e16756c2998,9a0dce,7b6a16eedb5b0a6f740e5,60dcde41f47a6211
de65eed30da8107ce49e8f1952391e16756c2998,9a0dd1,7cbce71b596fb9d7740e5,5fd68ce88efa822a
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0dd2,fcc4b14304872d5323f,1312068fc9cd699cd2
16794085aa3f5aaf3dabdc1fe510d19589952514,9a0dd2,10564a3eaf4beb7036,192c53d6c3ea56a4874e
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0dd2,185a532ed0,1a97d09418f9e379d7
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0dd2,57c8640b0553,da99427a
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0dd3,c6c8ada80edc4,2212a4de2656f09f8f
70ea56e46266f0137bac6b75710e3546f47c855d,9a0dd6,878fcc460c7425f299,13b17cdb800903170
a5e79baee540f000ef6f23d067cd3ac22c7d9fe6,9a0dd8,9a5fddc,8f11c8ba762e33c5
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0dd9,a23c730251bca82e3,abce185a44393c4aea3
de65eed30da8107ce49e8f1952391e16756c2998,9a0ddb,8059b55dbb2e58b594b10,629d17d94a0e8229
2615b89ad032ccda6d67e1d511f0e4c9e3a5dc13,9a0ddd,39899f12b04298bf2,7a82525cd40d8d
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0de1,7e9693c6dc0afb1,1a1fec8177295a9612c
8a38ad17d1adcdbe3775338d1470fd6f00f77802,9a0de1,60cc6923d61a641,22305305f38ce71612c
b6909b960dbbe7392d405429eb2b3649752b4838,9a0de3,41ca83e78da9156c8625,106fa85df79d7c2e23
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0de3,fcc1065a6ace2b63a54,13124d9daeaceb9cd2
16794085aa3f5aaf3dabdc1fe510d19589952514,9a0de3,1090f8c84adc0a6821,18d36c067925caf0da75
de65eed30da8107ce49e8f1952391e16756c2998,9a0de3,7868fb3cbe16a73189a8c,6922de5bce7d8229
a32523371390b0cc4e11f6bb236ecf4c2cdea101,9a0de3,11d5a734,5af3107ecd4d
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0de4,78253912f8c5,12b305666
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0de4,5961ca5348e,6e1da3dece6b67c7f
fa19de406e8f5b9100e4dd5cad8a503a6d686efe,9a0de7,46862dc8fb341f985d,6b3a22c953490ef9
11b1f53204d03e5529f09eb3091939e4fd8c9cf3,9a0de8,3ec339bb7030d704438,2d1302681325cdcf
